count_of_reviews,stars_double,business_id
10,1.5,JaxVC8j_JW5D_qlof0ci5w
0,1.5,Jb8SmNgPVXcDsetvI9CjQg
22,1.5,JdQLMi9nCzIQ2ZIDmuK9jA
26,1.5,JkMH4rvy5QxQeOWakPWNGA
7,1.5,JnHSUoBBFm5-zW_4qSFQCQ
0,1.5,JpaRUbPH5IhMmO3ySRqpxA
6,1.5,Jvw6t8sT95Mz1d1H_wAE7Q
7,1.5,JwsHokYGczm-p4xvFkO5Jg
0,1.5,K-0C9l_xmyBEBzjwmSyIjg
0,1.5,K1LqS9-zHSaPCx5HOh4m-Q
5,1.5,KBUMjxJMdvE2b3rrTgSHJQ
6,1.5,KE9NBxbWNNWwHtePwhHQ-g
0,1.5,KEnt9IvoLvLBVa2c-4wwdg
0,1.5,KSpvjFBSf59gaq71koaXyg
0,1.5,KTr-exdnswGnuIDCOVndqA
0,1.5,KYEYHsJ-73m1-mqInd_6-w
0,1.5,K_4MuzMmIEbAJVaGoyDXpQ
0,1.5,KfffOpD3WGgvQeJZH-_dRA
0,1.5,Klx35uo2nXmlbVg9WV8sfA
29,1.5,Ko9INGYBfZY_YMaXalbahg
43,1.5,KqR61gx6EMtdg2Td0vbpwQ
5,1.5,KqhWbVe22ho8QAL588TEIw
6,1.5,KyDOYgLGhCJeq6Kb5xU2Mw
0,1.5,Kyw4HTh-xlmrboeWLR6ksw
26,1.5,L5Fg9QHKfmNQMbOQlSFqkQ
0,1.5,LB38ZYtdSkYFAwExFUkr3g
31,1.5,LBuNRPAanVXRoEL3xee9JA
0,1.5,LITyQa99N2j6r_Q5zJ3CmA
0,1.5,LJJDM4Ik_PQYdEHGg2yCbQ
30,1.5,LM88OPs8oB-lxKwAwDOnGA
0,1.5,LN_ssD4Fb7Y5SVcMRDd6oQ
0,1.5,LOXnL8lNzO9g5nGXi0ANUQ
43,1.5,LQmra0MfpVOJMgbwxV97Sg
67,1.5,LUU3x3BhWKGXZmCKaLnmVw
7,1.5,LWJOcXZLvUtF3FaQc6omRw
0,1.5,L_dkgZg8cmn2FFCEtuwDUw
6,1.5,Li-QDC2up4D1Ewd1mKgHOg
6,1.5,LmBJjXTDRwwR7By7wUUhpg
88,1.5,LmdcNmfHfQHhid6AnfsITQ
0,1.5,LpOr1nz6_gdRNdY6lEpMUw
41,1.5,Lq5E-kgn-hycdXa6SiBjVw
87,1.5,LrdXlNbDIMNyIYv3sCzpFQ
0,1.5,Ls5JJCtn9T4UIhBORuQBPQ
0,1.5,LuEYESJvpHi9ImTjVhM6Mw
0,1.5,M0JD1YpprG77C7r7qkYnRw
0,1.5,M0nYNvSSt5CIZSqn00_K0w
17,1.5,M6JHVYsYVK8D2e1MLbt8Iw
6,1.5,MELqzLduBgNZjE3CaZ3COQ
0,1.5,MEdO77mIREN6tiQ4esmRfg
0,1.5,MHzgYf6Ypn4zAGxaddnuSA
5,1.5,MIEl5LkkEXL2RgjDJQ7_5g
0,1.5,MMaL45PR3_54PLms_lOu3w
8,1.5,MN8DMELzFGPgHMeK0zBC1Q
8,1.5,MODyvGU2MLdbLjYa6Opnig
0,1.5,MRvgixBtfj8BhcrZRrlKkw
8,1.5,MS1e9kGFpKteEyZT9_zE7Q
95,1.5,MYCjEfdI2_RKIhl08HXz-g
5,1.5,Mf1hXi8aRifmL_QaLwmy7w
0,1.5,MgXVVMt80VHnYZFPIFLw-Q
7,1.5,MhgRzcaDMqdIJJGebkBshQ
0,1.5,MprPD9c8qoqokANTOiU2Vg
92,1.5,N20PsHUPtotE4n1_BfsoTw
40,1.5,NILspEbvimiYe3I9NQIMUg
0,1.5,NIVuGjwowyqIioa0sfltPQ
0,1.5,NKYvyFILOG0re8--wGU3VA
5,1.5,NQY4P-9eNwhDC5n4H6n2RQ
0,1.5,NXcmRUUSlbZCmbSt2-0pxA
33,1.5,NdnuTMeHVI47FInOxnF3bQ
0,1.5,Ne7zlaSzdkIj7degy4YY5g
4,1.5,NgiOSPm9o5_taJL11PDbtw
22,1.5,NiACGUaWxF69vpdBEGRb1A
0,1.5,NjCcshDaMc71qdBBV7RH6w
48,1.5,NnZWPYzGkST7C5u5e-3skA
0,1.5,NoFWSgEGLff9Lf6-esxcPw
0,1.5,Nt3pNNsn6FWzVjN_IEBS5Q
8,1.5,NtAcTWEyMPOozUM8sxhuQg
0,1.5,Nty3Baa5NHtR6DM1Qn4mUg
0,1.5,NxiyvJmEeQ9Mo4u4nNw7Ig
34,1.5,OAnTiPy1F2BeNfpOW46ZZQ
0,1.5,OLsS_de-V_0e0LP01ePApg
13,1.5,OM-CIDDK-MSrhkEfkEA56A
52,1.5,ONZ-Ang8pUTp2U9fSrZbBg
0,1.5,OQby_QUQoHlnL-ZUelMpig
77,1.5,ORQZPs4OqRJCUw-kz5VCOg
8,1.5,OSZR5yAp3VJI4FbMjBD-Yw
0,1.5,OU_wJSbyF0-zlT_O-msBaw
0,1.5,Oc77SSjg_NIrWSvRksWRtA
45,1.5,Of6xu3pY3eHe2yhiyz2dvg
0,1.5,P2td3HpD-w-3Hh4jeqvo1w
0,1.5,PAbaX8yrKMuB8x9QpjG_8g
0,1.5,PFGOrGDA1GHoqh41iELXAg
15,1.5,PLFVNnS8S4eIwgWp6J2G2Q
30,1.5,POpraZ-r3Y5u94Jytj2l8Q
39,1.5,PP4IjZwLwBqFT3AlnEhajw
6,1.5,PVCVNronC5VYbPjLJPMsng
0,1.5,PhMjGMSWO8ySeCd19wWsKA
50,1.5,PqKfX9uKaCQA267Okyi6Fg
0,1.5,PsuMg3ethDi1mOy_tXJ22Q
0,1.5,PvKzZ8IJDTIe1h-9B29XCA
0,1.5,Q7dgOEj0b48abWRtqduCKg
0,1.5,QCPbHQ6XzxLdcGaPxPdsbQ
19,1.5,QF26V29mjdqcnvW2eycb4g
22,1.5,QOikPsxzt84sqOU8-ZVTLQ
0,1.5,QYBByuupQ8ksrS_uPTaxhQ
0,1.5,QaHXZHDFOmMYHK1Cbu5pNg
0,1.5,Qbp00mZU43WYd7EZ65PgwA
24,1.5,Qc85RR4v0ZCjlTiUFYGOUg
0,1.5,QcPunsu049WEPSWODlmP-g
0,1.5,QmYYOYAK9ZyrtyGaNuHc7g
34,1.5,QqIUAqB_NfI9s0OskIKdqw
17,1.5,QuuwB5oonYd---NfIm_mZw
53,1.5,QvjXfDdb4JuS6e0SM2kPEg
27,1.5,R0F2ywyPwSoYV9SSygNZyQ
0,1.5,R4guv41l3oL1ucJaML0Vcg
0,1.5,RIIHDDT6jeYZ0EggIRk7TQ
0,1.5,ROSQjQSrAoxH1A5BHVA34g
0,1.5,RWA_su7jH-gCO3ay3sC8QQ
41,1.5,RZYUyg5SKkgN0wUnN12bQA
0,1.5,RdjdXBQ1PEKTekEtWfdLSw
0,1.5,RfgZYxplrNhGB7CMiPla7A
0,1.5,RfhItHmnDe-2t4_wCYO8fw
21,1.5,RkxWBQpIBRZEG-ulvprMxg
0,1.5,RsnTjQQ7cigG0bh-oI8sEg
0,1.5,RyePkeuq3y3_19I4rBo3kg
0,1.5,S0zE4gdssYcU2KiQ03gRkQ
0,1.5,S4qx4YvarMmF5BvbuNbTGQ
11,1.5,S72ahVmIDe-6TyUpE7vAbQ
0,1.5,SK8vkRFcFWoQyaVLOc5m-w
54,1.5,ST0g9dnL4C_ew0XLdBYNXg
0,1.5,STL7el2XzMTwzVWzj26gzA
0,1.5,SUa5p4ruPkO-juYUNiVitQ
46,1.5,Sa1iWLKJ9C0JtzGzCZWilg
0,1.5,SifpEWUyATm6MjDg_jGChg
0,1.5,SmHU6isW4A4Y-SGYAHKHgw
18,1.5,SrYeXlX5YSTAnhtG3gaSdw
40,1.5,SsfsNPTct1AV5-XxJZdwpg
23,1.5,T-oavdSXmhsnXI6cXxt9OQ
7,1.5,T2MbQ1hKqPo7X7g8yU-aPQ
22,1.5,T51Qdh9oJxIWQCnOT8oNpw
0,1.5,T5ElNDCt79GMpyCR4TFNig
16,1.5,TNLDL_KL95PW1hH83lTHrQ
61,1.5,TQdVPkxMr7LCFNTGvk7yBw
0,1.5,TS2BfMq_AZZlyY4sNeKwzw
0,1.5,TSonF-NTHGEVoXzoztlCHA
0,1.5,TWQ-5zTs0L-N_UyWEs3maw
0,1.5,TZJXtbn7Ehjbt-iHizr_3w
0,1.5,Tc7KANKg2eXQUjAxYUnggw
0,1.5,TjGMS1IpJ3Xl9mkvkK_Geg
0,1.5,TogMTzpjKQ6D71LTMY0K_A
0,1.5,TtggqbJhP64Nv7JV0bTd7w
0,1.5,TuPmYsQm3Xw9afOIgAMS9g
0,1.5,Tuss07Cji93TtjhOX3xWaw
122,1.5,U0ekeaed4uUdrMe00Vn4ew
0,1.5,U1qk8Pji9JC_dUt4zl4j5Q
0,1.5,U4HSbkxmadtyE6G8zol2Ew
0,1.5,U9C8zUO-MvMQBFGG0Fcafw
8,1.5,UF6e5afPcpUFFgX2G0YOjw
26,1.5,UFP-i5Bb9pfyGk83P9fY2g
0,1.5,UFrr-4ArQUkmjKoG-27_-g
14,1.5,UKXsLGWqQvOpRSpEpSTdMg
7,1.5,UL3pLl9rbxhULaXv0EE0KA
0,1.5,UUAsH1n6KCFSVUMpL95xYw
24,1.5,UuvystrUfFwHYVfYOuqfxQ
16,1.5,V45zDgf_HFebGD5pbE5dfg
0,1.5,V4CdF1UpqUU1U7MmJsDpcQ
0,1.5,V4G5YJ5m78qnYsp1xMTGuA
0,1.5,V4WsoMQkYOYf05i3EPddZw
0,1.5,V8Ol_QD6GrWfmvpKuqyxwg
17,1.5,VUaW2S6jLJnnuQHpX1D8Eg
0,1.5,VX0Z8Bwze9X53nFNnuplyg
32,1.5,VpPu3bIsz9zTU5wUlfDfAA
14,1.5,VsUJWnDICtd-PNsl5tJb-A
16,1.5,VwM-QyAgE8aBI9nHszyNRg
53,1.5,W-ouas5W3DOJ1lnaqcHGIg
18,1.5,W1MPqgoC_Nk-TsF8EDSajQ
10,1.5,W1nTo0_Ub5JtXWv1HSBjqQ
43,1.5,W2eQ019mKABNJdqWhJkhDA
0,1.5,W3x6BBb090odXMA1iKCZLg
0,1.5,W7Fmc5vqFWwI_kYxVsL2pg
0,1.5,W7ZVLZ-hOdzpLEPL76JSWQ
0,1.5,WD7W0EUrJQxsSTUbIoT0cg
0,1.5,WEmNFtnezNTjqGzK01USUQ
0,1.5,WG0RtD5qo6_84XVhWhiSFA
0,1.5,WNmfmDaD83Be_Z5-p3ZxnA
32,1.5,WbcOT_JxOGEmaPw4dkjgNA
50,1.5,Wl1qcL74OGdzzZEfsE_9dg
0,1.5,Wlg3ZeUyn5BrievL7dyBVQ
0,1.5,Wvy5OzEtnhD6zFClI9p54Q
116,1.5,X3i217AeA8VBkf7are9A6w
12,1.5,XAGbZbLIeGoWNyntvZzLqw
0,1.5,XEKTlz27sjNpsAzoxof6Ig
26,1.5,XEnYc2EJym1A_zPLdTbmhA
0,1.5,XSTpqsFOkWe7nBFCgpiL2g
0,1.5,XYbwxm-UOWUm5VdryGr68g
0,1.5,X_RJovAUr224juaLcQjHiA
7,1.5,Xf5GuW1KDtJpNb72_x162w
0,1.5,XfUTKcs0Oyn_TIjv9RtlNQ
18,1.5,Xhs5ubGbh0eXtmiKlUG0XA
0,1.5,Xo__dBENJ2Qi1-vjZd537A
5,1.5,XxYHyrRYAaylRnbCXwqrpw
44,1.5,XzC0Y6wjJOle6IbjcocfPA
27,1.5,Y0IinpaBNzNi2MxVDwaJmg
7,1.5,Y1_bEOlUSJW7FSUV6-tHaA
0,1.5,Y75rPDMoYuHlrFUmqrCJHA
11,1.5,YDYQLHgLG7PBefg70onAlg
25,1.5,YH80dag6rswlZc7UKbKs6g
31,1.5,YK3N52OeSOB9UP8x77uxEQ
0,1.5,YQsaGQZaIVMytQrup-oarw
68,1.5,YVeqGZMpODm6oXRPjDhXmQ
0,1.5,YXT1174FNMGCU5AvfjegzQ
11,1.5,YZsg4y5Z1ZNbhyj0nI4AOA
0,1.5,Y_2nCuTjVxQ8HIy2ekG2rw
11,1.5,Y_HbbmaSYGYbKo6orLdwCQ
0,1.5,YpvTCg7EuSE_iG_Vgd3h0w
9,1.5,YuQ9e_RZ_VKkAeevMieiSg
9,1.5,YxbMTNf3ESZHhs12vhOUcw
0,1.5,Z7nuXUexICDjl1-8JSu20A
0,1.5,ZL-A9KwpEBcJqFUKoxMh7w
12,1.5,ZNg2VIie1fpQKmUoTl8H4g
0,1.5,ZOrKeWlysDr299hMY4GBPA
48,1.5,ZdhzVni141cgIWNfJ9JaTA
0,1.5,ZoNQn4b-1OptEAMIHRSbng
6,1.5,Zq1S-w7Y5XqUoI28AEmKNQ
0,1.5,ZxXu-xcaJ1_xXAGlNPU24w
0,1.5,Zyli43mWhE12QXRj6dGd9w
22,1.5,_-5e6d8vjkyWbFMVKYQu5w
0,1.5,_-6JMZqXTJSnnU2YwVT87Q
0,1.5,_2ELSE2LSmCUx8ROIhTjgg
0,1.5,_2c-CNygUt3jA3h7gSM7Rw
14,1.5,_4jW61c-4RuVMHPAzwxFKQ
11,1.5,_7AgiaBGaXhkO44fBzpEJw
68,1.5,_AOGmXHTdWJ6xaPe4JAcpw
0,1.5,_DekKcabgnzaKl1xC1bOnw
0,1.5,_FaiIspG8FmuC9bas6MoXw
0,1.5,_M6tXZ9fngo01HDW33mNeA
0,1.5,_S5ZHawU9i5pmeiq6uMj_A
9,1.5,_TSmSBMOICBVzvjGn5jDGg
0,1.5,_TdfWWdhaSKSY0JXFEXRBg
38,1.5,_h7-C_3dLUyTbFviU39Ojg
0,1.5,_wAINxmY16oKnUrtNjqSIg
26,1.5,_y47Ro6oDNmUKbpkWWDMNg
27,1.5,_ykoEPztQzqjXLijd_8i9g
0,1.5,_zjRFhq4e1PpZGsHm6PBog
14,1.5,a-2HuVxMpeF00qhyU1txzQ
0,1.5,a2y36XUsuHHq2uWlPgpX9g
0,1.5,aEHxONAfgbfQw6PozMc2UA
15,1.5,aGhS1lfz9GzMSvhHAa3P4A
40,1.5,aLRTxC2Gv63u4Be2SKrySw
0,1.5,aMvfyVWLXVB8V-ql1HQP2g
0,1.5,aO4zNXQ5VTDehGrohVfhrg
0,1.5,aQOfzotmSyQ8Ox1e3aEThA
0,1.5,aSSib0j-T-fjho4OwTUi3w
13,1.5,aUAhCx10CsmYN_LZKFWfDw
0,1.5,aVRNIEGD9P_7f2NJXE4ZWA
50,1.5,aco4zyts6am244zri9yrfQ
14,1.5,ae-86bFfaupr_9BjfnlVDw
30,1.5,appieCsNnZ-Geq7JKbjq9g
0,1.5,asxFZyKI73iOahA9Y8Myrg
0,1.5,auX5U0oXXw6itOsxRl9l2g
0,1.5,awl7EZJd6K2KCpQJ2U1fkw
0,1.5,b-G5WTIxtk14aPUWw3Kf7w
0,1.5,b-PlFugOodiwNth8YXvbJw
0,1.5,b00KPirrJDcDOcFjwSTXig
0,1.5,b1wevuEaS_vReaXvhPdPiw
0,1.5,b39mDjj6wNGjEKWltg9txw
0,1.5,b9dC7_D6QnIK80oCoBCZKA
0,1.5,bBQh5kLNEWYHEwONW8cO3w
45,1.5,bFUGW5mbA_sn0_Mvfv-v_Q
0,1.5,bMPINFg-ZpL8FCsvWt9hrQ
0,1.5,bRj5vsxy7mEwmTaIlUPslA
0,1.5,bmQHif1ziwNS6sYfXpGRmw
6,1.5,bwT7eMuDZBS6yPDys7MZVA
0,1.5,c1ibgoWU_KIszi-9sD3JiQ
44,1.5,cExU97DQhQ5D5AX7D2RXgw
0,1.5,cG1IxKDApGzhhuRkitVm8w
7,1.5,cGMgQi9iPUvZ3MVPdOQa9A
7,1.5,cKPST_lp5HZjGhz5-zN4-A
13,1.5,cOU0f4rqdEI0hqDrIYWUAQ
25,1.5,cPoLQY-gRq1y81QsZh0grA
6,1.5,cPurCq9w5Pycd30dtzBBoQ
13,1.5,cQ9c9o2EMfy53jXF4lUSiw
0,1.5,cS6Bzgj_geFR35jl_hFrVg
234,1.5,cSE7uBsqYD5oxPQnYAmh2Q
0,1.5,cTL15Oakk1RqfsHKckptvw
23,1.5,cTjwELKt5oE0kIoBOm-S7Q
0,1.5,cfvt4ywhguNKwwxPZdS5sA
19,1.5,cgSCB_ohzjmzfFvlxSFwmg
8,1.5,clja9ZpBt_WiAy_pwjkrrA
0,1.5,cqsfIx0BbLA853B1SOQCoA
0,1.5,cs6LpxdkGiK2wwlIQsCUig
5,1.5,cx4QKEzhymlVLsLezHba7Q
0,1.5,d1ylkcZTfmUIZeMHzyYeEw
60,1.5,d2z9FiPcu-lrAOWGTHVn5g
0,1.5,dARY0X6bPYJZJrgLRyXi1g
8,1.5,dDM4FzpZlRjat0W1g5G7gQ
0,1.5,dDcv94HWGG3j9UqcHFKqeg
17,1.5,dG6kC0sd3-xFztsOatWfow
10,1.5,dHeiNO8KBXJauAAMbYx4og
0,1.5,dTkYItaR86zUQaOZ78_b_A
0,1.5,dWrwlePNznkkgu8Z8zK2Qg
8,1.5,dejS_wKHzl8o6WKhHMTZIA
28,1.5,djmOmclWzCTkaLbVfzHfGw
0,1.5,dkzLhYvaP8cb27K91ZNvfg
27,1.5,dv4-gRFUF2bGEqjSxIVHpw
0,1.5,dzqHocaKPeOsv70eRXxFJw
0,1.5,e4Z5YrwgGEGxonvJAA3ZVA
21,1.5,e4gdocyfvqOs4Hzec7j96w
0,1.5,eH-Z2ttIjFOQZXvbeQQH8w
0,1.5,eKnAUsbCWLnKANr1C0FHLA
0,1.5,eSNhfcGEO0PaYPWf9wKBYg
0,1.5,eTQP3_uikP71fvc2PMZl-g
6,1.5,eUcOzrsrT6c1nuHqbdbGFw
7,1.5,eZ21Tc14xRMeA33s42_fIw
24,1.5,e_JZlVQapefoxCLcx7V8wQ
5,1.5,ecrZNDFCTnAxc-2XtwBjmA
16,1.5,ehSTouF01blyKxwIxZQKjw
10,1.5,ehjlyvJD9zVQcA591BJ7GA
0,1.5,eihun8bjKRFWd4TiNKfNxw
55,1.5,ej5ur5qw1hyMvnzPxLYatg
13,1.5,ekLyxezKwEoeiGev1Pu0Fg
26,1.5,euHfgmZUq5liMtnQPMsKLw
7,1.5,f5r58vo0yFpuM2GhfmnTpg
6,1.5,f72cihbZbaALAvd0u6X_ig
5,1.5,f84eGS60RLDxPCMCZiePeA
0,1.5,fExtjpt8trKzZC-_tFDH-w
0,1.5,fS8yi8q0uUY5cYK-b5TW4A
0,1.5,fXU8zn3wpirXMn_9fPCqjQ
0,1.5,fY8Kmm3c24dYpglY7mVFsw
0,1.5,ff8OPFPLALTnNf_NOX-I5Q
0,1.5,ffU1uCq3pvZpqFVtCd0zQQ
0,1.5,fhyhuX44uIdUd3CFFnQzLw
0,1.5,flbJZP-GdFMFR41OryoXvw
0,1.5,fmIIA0EHEpU7FSoEHrioEw
0,1.5,fmvkq7AYEAZ_YBJpiITFTg
15,1.5,fpOl6fueDP3ktEuNtNyPjw
0,1.5,fs8pKB7F49w01vD5DWaMaw
28,1.5,fsRme6eDdXmM8jWKBo1w8A
0,1.5,g7HFvni4Fobt23crQXtkoQ
20,1.5,gHYHvX4Zo-Dqy1Hr7M5p-w
0,1.5,gOkP_T26KVtqAO6ANE-gPw
90,1.5,gYaVciQ3_4aX25kHMGF2PQ
9,1.5,g_IymJ_jYcnZiAXW0q3B7A
8,1.5,gvPFKT59JEbDlKobZKT3cA
0,1.5,gwWyyX0_dEiBzD1_Yrl3Wg
0,1.5,h4qNTNk4njDSf5R0p7YgTw
0,1.5,h739GfPO7wdUufo6LAJi8g
0,1.5,h7p0akk2sh98Lmba0V0LZg
54,1.5,hC8tjO56pqSynapvplVe3Q
0,1.5,hEUee1BgREGJylWrBx-yyw
0,1.5,hEiDUGZ-hvUEDSXNaqmEMw
0,1.5,hHveiQzQ2rltdv4DNpbcFw
0,1.5,hKyDmYbrVbAEK9M3K0RM6A
0,1.5,hLwBO1fvBkCTWtFFu00GUA
46,1.5,hRw91Mg1jn3AfNm9jNGEYA
16,1.5,hYzxA9gkwt9w3-fhz6f3TA
15,1.5,hcdLtxZ60L9bpUmod7TVNg
0,1.5,he3tBTsk2WjiHR9onz2g1w
7,1.5,hhLAoTUPw4rz2XwkhGteng
0,1.5,hig_eKWpY8PVoUp22sLNvg
7,1.5,hmjKIczYsHzmsp7HNBmOSg
43,1.5,hpL0cAz9x0K2atGnnm_TVA
0,1.5,hxN1EQv54ZF4Hk9nKBIneg
25,1.5,hzXdmS_RIRQT9TFHk-nIBA
10,1.5,i4mvRCOO2Xix_9J0AS1gVA
26,1.5,i4qp1xobtYWN6HHPjIi4ZA
49,1.5,iDifFtnIPLaXDxuR1oN0IQ
11,1.5,iHroEh40cgrrFugCGLhurA
24,1.5,iPd53N0IJbNV5Mha_C5D_Q
0,1.5,iRs4fpjr6Bygk9CMa6L_mQ
18,1.5,iT92PV28XSF7puGJ6cF99w
57,1.5,iUT8Zw89alE0CDPFLs7ggg
21,1.5,iWsIEebATIwbQXa4VlYOaQ
26,1.5,ihg8uu-JywF3PmGBIPLj9Q
7,1.5,ir4z23ZvwMYUuup14Q57bQ
0,1.5,ituXZR0MAq5SxKW5lSlrdg
10,1.5,ivbHnKU2CsYI891tkTRGaQ
11,1.5,ixoQOb7D1wWVB_m_6sGaHw
0,1.5,j2DJm-bFKBqWc8vaEuWPGQ
20,1.5,j2ae7tHb02Eb9rvRU3rvqg
0,1.5,j4NNTN2zJd0mD6qcPIUZaQ
0,1.5,j53RQHRuXq3AeAabJhxgPw
43,1.5,jAVDzb0ZbxraegZAC2YetQ
0,1.5,jAXKaam_N71mLnm7SQGcbA
0,1.5,jJnoCwX2XWonOHWGo1M8Bg
0,1.5,jLx8bmLiiKv2lmMpoAPs6w
0,1.5,jNA-_zx7sz7Jxeulwk5lOw
53,1.5,jXqzsbHIPonxSNdkvZvyEA
0,1.5,jatEYw2OYJFHhdwUde9HsA
69,1.5,jgaGrTBG-8C8SpThT0dEpg
39,1.5,jmawCpcE8LwvBPYbP9keyA
9,1.5,jn9zMlMWIelLR8xFDzr0VA
0,1.5,jtAWaEmUvPfJhlVqQ40Now
0,1.5,jwN6kqi2rOebgRm3VXaG5A
0,1.5,jziuo3Khqq0Irl6oRDNXig
14,1.5,k2eoDAxKdmcJHcoALTU7fg
7,1.5,k3Naq1WnN9AqyUSrT1L7IA
0,1.5,kCuT3xDEMWjzfpN70kIRyg
30,1.5,kDIfVp-L5tWZq15f5qX91Q
0,1.5,kDqsJKCWnLSKbSzfMDJqVg
33,1.5,kFHC4U1SdwOHTZRNoxP5-A
0,1.5,kGGied6Pf_tvwn-gmW455w
0,1.5,kLeC6kVyeiCEgL9oLLd4Iw
7,1.5,kNkmLAh4O2t6QecmvKkoLA
53,1.5,kPaWH0mOKFDIpWkbtp7sIQ
0,1.5,kTnrYEEjJQMan45XBEgOAg
0,1.5,kcMFH4DyifeN4Jyu7nIoHg
0,1.5,khcz0pzfTb4ZuHkso9S0-A
7,1.5,kiGcPPUbBdd0me8CAghRIg
0,1.5,kqPFxyD2a2St0tb6L3eH3g
5,1.5,kuao3YmWA6YrNra2jZE96A
39,1.5,kvHSeazzZJHli_yD6O1yOw
0,1.5,kyKSPGalAGSUdEv38Cx9Uw
3,1.5,kz7H1uPoozDO0OnFNUFaIw
0,1.5,kzGvjDZSctHipB6Y7bmj5A
10,1.5,l01ilntlIbEMRQf-KpDLZA
0,1.5,l5petCRn2tXFt7BxZX6h0w
9,1.5,l5uwrAu920Fe21_MOSLGug
28,1.5,lEa7-5iSp7eDPGzdL20bOg
23,1.5,lG3sx3tP_qpadkJCR36v8A
41,1.5,lHHJUrIXNG7E7kWfgJYsQw
29,1.5,lJO__HkhnZEp7Vu78TRc8Q
0,1.5,lNNix-iWWkiQRvpFU6Ierg
11,1.5,lVrfqkc5RKl1Nn92Fs_EoA
15,1.5,l_x49glkQuAz9kg-Cw4RXA
0,1.5,ljdWW_NF422kd9g3brVkBg
10,1.5,lmTIRJBMYbc3578_NorcJA
0,1.5,lmsg6EJ9tvvxldWOnc-fQw
18,1.5,lttwIpT0eJh50LgjMWRpNg
0,1.5,luacaHAP1ka_jvMhUdhl8g
0,1.5,m1BMquVS1NgcUK7Mq_BF4Q
0,1.5,mA7pC1yd7nkTB-xd-BvZjg
25,1.5,mJyt9PFSZcCVfsxjbpbuiA
6,1.5,mKiX2HnrKYANR31PFuY8UQ
33,1.5,mNXxrYEY3_1CzSFLJzUoIg
0,1.5,mQokdDtWWnWW-Or7Pza5XQ
23,1.5,mRtwL0RoGxNp1oxuL_LZig
19,1.5,mSo-QZ-soa01QzowFHS__Q
0,1.5,mV7NZgzVGvuwAEfzz7xWJA
0,1.5,mXlOLqIcR1c3GqZg3faLaw
0,1.5,mYCtxqaOA41LOTjQSC0GsA
30,1.5,mbNS4vNDeAKxllEMwz15kA
27,1.5,mco3CY171_vyqvssyKdwgg
21,1.5,mgSV8cU3ALdM_NJW981I4A
0,1.5,mi9NUeTX3atBXPq0QJ06aA
0,1.5,mjDWHiB-R4BzjgAmnrZznw
0,1.5,ml5FN8mT6KqON7sRe4CjCA
0,1.5,mq_3zJqlhBOs5cQA-3tiWw
41,1.5,mrQa9wsaB0ae0NM3C8IBNw
9,1.5,muTE9wbaYTO-gJzu8app0Q
0,1.5,n20_zF_4Xzpmw8oZs6HG4g
15,1.5,n6q1pEk6XVRVdlBVpBT2SA
0,1.5,nBVaoj6dwXwCoF0s7fO1pA
0,1.5,nHBPJlnTcSrFN9PtCsiwLQ
0,1.5,nJgEQvdZpVbDumnxBCntnA
42,1.5,nJnO2AVgoWTlVgcbJ_PE3g
10,1.5,nRb0bC-9_ciFms26yUm-KQ
0,1.5,naOPAEXQT6Du-34q6QP-1A
20,1.5,naXOnj2ZkSKxYYxsP1guSA
24,1.5,nboC7H0-4YlJsovMssegQg
0,1.5,ngI1g2-CPu4fLBGp7O4FxQ
7,1.5,nj3pkU3Fkq2CC6bHUCPKdg
25,1.5,nl5b0xmB_81f_O01WMCqZA
0,1.5,o9Yb_pAZVQn1pDLbRP8MzQ
0,1.5,oCifr1QVfLGm4ALpXvEfRA
40,1.5,oI1KeApVRYOoG8KF0-0Iww
0,1.5,oJelLidoYD9-3SHL3kknDA
0,1.5,oMU8D_Sp08za0PMRd3sdLw
67,1.5,oSgSc5DkIbROamnRvdFQdA
13,1.5,oSukfOzt5_blQ0roOcr09w
0,1.5,oniRE8wiJ2Ej9VHI4zRneQ
6,1.5,opgikaTBZ9j2z-pXYYuAuw
30,1.5,otvlOrmbK6ROsZ6DuP3aUA
0,1.5,owluV1qoeqkmHJDDJadC_A
23,1.5,p06G_z8fm8N3sHbCT549Eg
0,1.5,pNFsRrktlbrUZXqzkRrpHQ
39,1.5,pPv0aTxwwuPLtH-xRseK7A
0,1.5,pQDD6EKH0r86iwgS2TB9Sw
7,1.5,piijQkWWL6KEnlKzDBDe3g
38,1.5,pkh766w0U7K3MiAnkigpiw
53,1.5,ps5uyZwxwIf3X0AOiV4MzA
0,1.5,pyYfAgbRVo9kAv4_oWO6ig
13,1.5,q3JJjCh-5iEtqtCEc6Hi9g
43,1.5,q5I89Y1ptv_nF30gHmv8IQ
0,1.5,q9mc5OTpkZ5vB7s4FUfqow
30,1.5,qA3XiyNYlLnnVRmBBZ1rzw
16,1.5,qJ0CVUAslbJlg1PmpeM5lg
0,1.5,qJP3vsjyK3PNc_TIVi5JuA
0,1.5,qSafdzFN2-HaP8cfP5WsXg
13,1.5,qTlS2_kJd4zdWwJdbvIrMA
6,1.5,qTvER_4nTnme55cuE7Omxw
23,1.5,qZ8IvwFflzF0FO7EXhzomw
0,1.5,q_9uc7yr8KOpoU24WqomoA
0,1.5,qiRNpDBQ6WHcw4Mciojh1w
0,1.5,qkD7h3L6wMqUMb9rVjIHyQ
