business_id,restaurantspricerange,income_range
5e6WR8rvHjsOuFkUSZtKHw,2,>600k and <700k
ZtSb8BBYprpm9Dp-JRAJfw,2,>600k and <700k
u-Fffnse8Hdn6pjdLdw7Dw,1,>600k and <700k
RUqIQjqveXu7vgjb-xP92A,3,>600k and <700k
FmCA3iyE1K60djh0DLzWgg,2,>600k and <700k
-ypkPfYrwZ_ucUwzfnMVBQ,2,>600k and <700k
M3a6duZsKd2koicbvBoJ1w,1,>600k and <700k
Fjp-SUvmEcA0haxX1Ut1Cg,1,>600k and <700k
osrVL_IbYRKpB9n967z-CQ,2,>600k and <700k
x8Bn-AGWdIlj3jpR3juYRg,1,>600k and <700k
YUazAwFhY-H5_U7jzwPkSw,1,>600k and <700k
nLs0GQx2mSYINvqFPJNo1w,2,>600k and <700k
rtcrg-YHlYj-rIiuQ6No-w,2,>600k and <700k
kEw38VAuj08ycxtrBxVzOg,2,>600k and <700k
vmo6-gg_4iVYQuM0EicFDw,1,>600k and <700k
Aa_09UCX30Q78vr9MDuDtA,1,>600k and <700k
Tgm4Qtc9InzSgBztB1HBHw,2,>600k and <700k
EULnYaHivatoW5NZlz6QRA,2,>600k and <700k
Om0Xbdtb_pMUI20Y80y9eQ,2,>600k and <700k
CeWxEtEu5q3F1h9-e0dEGg,2,>600k and <700k
0Sit4eTqcWOSDxqeKCEMGw,1,>600k and <700k
pwwJQJKy1h2qP0xL23ogCQ,2,>600k and <700k
xWqroFvKLhIYKNkXefYhqA,1,>600k and <700k
01vqMFlC7YnSfy9HucLWFA,1,>600k and <700k
R4R5YVnTa30a9dGiQUz8rw,1,>600k and <700k
HBOFzVE1jHJu_GRSYoz3bg,1,>600k and <700k
7ubvRCIO0jvr0qcJEOK1dQ,2,>600k and <700k
SmRqViMCIFrgqsG62KSYSg,1,>600k and <700k
4K2s-5eOUR_63j9vFLrBSQ,1,>600k and <700k
S-6pNkYK3Ql7WAHSRBclkA,1,>600k and <700k
hOzrM7orHwbBojyZSd2yqQ,1,>600k and <700k
k6Mpbv0ousx5c_q6ekBExg,3,>600k and <700k
UvgLg199ZnaOGzmScjfzxA,2,>600k and <700k
_qTXBren0tqY6I94UzQddA,1,>600k and <700k
pir4o1wxYsQ9kxaF3mHaHA,2,>600k and <700k
RCsoxM0Zkzu5jZPfSJ8EjQ,1,>600k and <700k
Q8vgleTKc3WydNZLwMgtyw,2,>600k and <700k
IeZfgp7j2XGrtGiV8U5JIg,2,>600k and <700k
1RC8Uxv5U-xBoDO_PKQo9Q,2,>600k and <700k
FvfCOQwQnGpTO0VE5FuLtQ,3,>600k and <700k
-gPuGMTxu2hLaJ1062pPIA,2,>600k and <700k
nMAD8ywU1QBl_RMSM215Bg,1,>600k and <700k
j-SPC2zxIWnstgikGKqfRg,Not Available,>600k and <700k
O-TKY_NXt_L9dXWuLjGNzA,2,>600k and <700k
uOVhnxTciEykqtYRm8Lolg,2,>600k and <700k
PjcdEvSY4ZOnxE9vykFe9w,1,>600k and <700k
XHE0nHI1k8zmJVW7Ls_lVg,1,>600k and <700k
Ga78JUbXdaGxYfWTs9L-1A,1,>600k and <700k
7rPo5D0S3lAGZQpHbdk6nw,1,>600k and <700k
4pqAGNpXf8FxQ59gMPznGA,2,>600k and <700k
YHr48QF3ebS8y4HaFgZCyQ,2,>600k and <700k
SfXAvIMn7LQnmB1g9GqObA,2,>600k and <700k
0FpjpkRjGlQj8E6YTW2LEQ,2,>600k and <700k
0ggZP6mr7_OcWKJrI-KJ2Q,1,>600k and <700k
HvqZYm9U8bSeTngrT7MxfA,2,>600k and <700k
v6fq6vtuZL1r4voS1gK_bg,2,>600k and <700k
HbGBv6cqAUm6qZkX1rRlOQ,2,>600k and <700k
SGOnswbQzMpPNqWqU65NCQ,Not Available,>600k and <700k
qT3cuQSZQlLXieltTkyAaw,2,>600k and <700k
w0VC5d9dFrFStMBei-RuOA,2,>600k and <700k
BdN90tFZORl_ekT5kwjr4A,1,>600k and <700k
AEPUJCPANVUh1l96HOgRng,2,>600k and <700k
Jose1ifoLfZ1L1kd11NaqA,2,>600k and <700k
c8TcYtr7R0YM2s5goHg0lg,2,>600k and <700k
qKkej_dl7v22zZ_KIPm-6g,2,>600k and <700k
_5TiqhNTqsiCKesTz4zTJA,1,>600k and <700k
aQO6UmyhoQEY79iXikiZnQ,1,>600k and <700k
EBKArLZXVsizXp8TD03MXQ,2,>600k and <700k
p3QUmEM3oz4KITABtNAfYw,2,>600k and <700k
bbJhIBXnxI9ArPC5ou6zxA,1,>600k and <700k
pfUfrFFWmyIsOw11N7Ut1w,2,>600k and <700k
NcM0V42sLsg5q4I17oqloQ,1,>600k and <700k
_oSr8A6iga7ceGLcP6n84w,Not Available,>600k and <700k
9tEBtu2x3LZFB5eSJebh7g,1,>600k and <700k
o159USLwCYKbYQYXiKt1lg,2,>600k and <700k
tpsY5DYBchv4lcTahXPzvA,2,>600k and <700k
aST2zv7wFa3TaS4TC-xdoA,2,>600k and <700k
DZPV9kT31u4zcLjuKmguhA,1,>600k and <700k
Ey1nYvSU8CKW7Lr-6sGMfA,1,>600k and <700k
K_ACjLFC19kUAAeUXIRrbw,2,>600k and <700k
-lMeGF1DJ3HMhcpSl1ppgA,1,>600k and <700k
_26_buN-5WRDsFnIGvto2A,1,>600k and <700k
-Vou9IcwNkkgtquEhyKQWA,3,>600k and <700k
tqR1OOSzLybH3VSFxIFOZw,1,>600k and <700k
_OK9IEzkMWMlR9T4mF9RmA,2,>600k and <700k
kdUsqOIIfBOdFe9kibfzlQ,1,>600k and <700k
Kd-NQ44Stn2bWpOf1Hal9w,2,>600k and <700k
kwZ0P_9LooXZ6ylGl8DkqQ,2,>600k and <700k
UNyHkfr1jJdk--Jo6zWEMw,2,>600k and <700k
l4HdUx8cxbwHm8Cr7SFsyw,2,>600k and <700k
eBPt4Awv-x56N5eHqSLOWQ,1,>600k and <700k
UTpz1SX_PmKn98cjDfEiiw,1,>600k and <700k
qul7veuO0l7tDnEbtBe4MA,1,>600k and <700k
D9n-W2NYNTm6Ei2OqBgN0A,3,>600k and <700k
Z67XyfgBWeulF6Zw1AFn6A,3,>600k and <700k
M_LWUPOK3CfShYltP3KvlA,2,>600k and <700k
EWM13xQy-0H2O46d80GBnw,1,>600k and <700k
6rPTguycRjhmRWXE9Pyz9w,1,>600k and <700k
gZGVQBjsnFp2KLDjahFCkQ,2,>600k and <700k
mlYVUORelx-_gFihRA1s6g,2,>600k and <700k
e7D92Q7AdpfERUTnrnmS1A,1,>600k and <700k
mQe_5GYedNEd0ENbiY8ZsQ,2,>600k and <700k
fsFq-I3bkmTQ4Ok6Ka4PdQ,Not Available,>600k and <700k
XnkDixjwXKCEcf4E5yUk1A,1,>600k and <700k
0V0eqCO7C6sF5GjG6tglUg,2,>600k and <700k
DrOHOtbOlMPZAtWOJlJnaA,1,>600k and <700k
cGET28ey4epZdnyI58qATA,Not Available,>600k and <700k
FZl835HfmsO_aRR2Cygykg,Not Available,>600k and <700k
cQ9c9o2EMfy53jXF4lUSiw,3,>600k and <700k
z0mHeHSeXsiZFKRC4GMHxA,2,>600k and <700k
ZM8-vGVj74Om6QkaIVdANw,2,>600k and <700k
0_pOXVua2DBSl4KU830_vg,1,>600k and <700k
odeCiLENoAZjLwvlnVjnmQ,3,>600k and <700k
j3P7J_Kux_NlrG9G17QYfw,2,>600k and <700k
neQTwKlKevnZkP9-nCoRxQ,1,>600k and <700k
xUlCdsX4miwmuJRLYAAhmg,Not Available,>600k and <700k
aBi7GSYXi8qLoZDvAfMi0w,Not Available,>600k and <700k
hsU6Uaq4DZZI8zOvv2X2gg,2,>600k and <700k
QHxG1x_AtwKayPYnehzf2w,Not Available,>600k and <700k
WDVYAEChurLRP4N8yW9IxQ,3,>600k and <700k
uUBBx7zH6JJYw4t7RsQRQA,1,>600k and <700k
-tbVzQXDvi5F8JCkebCpgQ,2,>600k and <700k
x5MeBI8ahqQLAy2H9u3d2A,Not Available,>200k and <300k
xK5nNxuaTc_g5VgPNv36xg,Not Available,>200k and <300k
lYS1q4QZKBo-Ib5WhkrFfw,Not Available,>200k and <300k
4PIpw798NxEYF4S2kMyP9w,2,>200k and <300k
wyspmVBGFP8wjrwbkrypvQ,2,>200k and <300k
Zrau5AnA_2s7m5xR6SGGNQ,1,>200k and <300k
z4PcUANGNEjriFRfRwb9jA,1,>200k and <300k
-dQLeIRM_zQcswJNT0WdVQ,1,>200k and <300k
u8RvGhauKXmxaXXWCa313Q,1,>200k and <300k
m1NsGG8C2SMN8gK7FxHFzQ,Not Available,>200k and <300k
T1vqiAfob0Oik8UIdl-77A,2,>200k and <300k
s4QylXS1pQLnnlbZX14lmA,2,>200k and <300k
C4Vzwc1KZefwVZ9BbO5RqA,Not Available,>200k and <300k
1cy03Xg0PWu0Kfrlu00EIg,1,>200k and <300k
qZvg1nf5e5oOzGoliVv0jw,1,>200k and <300k
DsYo6M7HJ1g2TqlD0bfiBA,3,>200k and <300k
cPDd4CrONlOoihtltGVOuA,1,>200k and <300k
wL9wv1FZNEuJOnbPMmS0LA,1,>200k and <300k
R-NBoI2X3sSh1CtfoHNaSA,Not Available,>200k and <300k
NpCywdU1jKL0kM54IFGTPQ,1,>200k and <300k
KA4l08IC1pnRM0RRL5oXIg,2,>200k and <300k
1Lk2krtxjoJo6bDZVmkw5g,1,>200k and <300k
4KcDagkqNIHZb2-Nn4szAA,2,>200k and <300k
JlYXayTaBzxqvRrYbr-lBw,2,>200k and <300k
njQsAX-dbVk7GKWfTqOwAw,1,>200k and <300k
dX3_RCghQis4mLnUq9mIkw,2,>200k and <300k
-0xezDAvKicBZpVx9GU3Wg,1,>200k and <300k
Z8GZLGrLMWaMBUhGCRnuMA,2,>200k and <300k
UF6e5afPcpUFFgX2G0YOjw,1,>200k and <300k
Kig4HQ3X8eF0e-yYgkuB_w,2,>200k and <300k
6CBgLPTxINs5jlo_rXaL3w,1,>200k and <300k
GVFpey0rcTeKD0vHMy9brw,1,>200k and <300k
H17yUINk-zf0Fc93m0dmmQ,1,>200k and <300k
ynF99WDWAz3KS2vPOZoq9Q,1,>200k and <300k
OMF9EFdNGGL14cn7x4nk4g,3,>200k and <300k
LaYqhfnR8ZHX8971T65ydA,1,>200k and <300k
RbcsTTPWrEPNF7SZvaVQMw,1,>200k and <300k
Xnh9AEmUNBZXq-Oz74G7zQ,1,>200k and <300k
yPhRy_d18WUctRRuWY7HfA,1,>200k and <300k
q938FdEM90fl4wuiVYL-Ew,2,>200k and <300k
CvVJfyzpHjFRjR8txB1sWQ,2,>200k and <300k
l2ikWIUjYs7ugYIKlD1I2A,2,>200k and <300k
N0_7CGYdZIVsuY7WuMAnUw,1,>200k and <300k
cUxqEaLLXkRHlfyAX1Z6fg,Not Available,>200k and <300k
l_x49glkQuAz9kg-Cw4RXA,1,>200k and <300k
xdnJxzqZIpS9aeDtQota2Q,1,>200k and <300k
bJGrbnKNmLDA3cxmJzQGDQ,1,>200k and <300k
lN7DnZFXom7REB1YRb_LSA,1,>200k and <300k
UG2-39YMiS64RGcV0b5aJQ,2,>200k and <300k
MMLyIZft51kNCD8HroiEtg,1,>200k and <300k
JTP8tIPAIEjfPKstwiOtfQ,2,>200k and <300k
LKPe-UAKCMo-ovBJS_Z-mQ,2,>200k and <300k
fbh66YZu4bIDs7Ecwk-SJQ,1,>200k and <300k
6fwICPdNuZMMKtsirUoHqg,2,>200k and <300k
2jn6P9Fp3M51CJgaMWhAsQ,Not Available,>200k and <300k
pNckZqhKAImvjQudlqkcgQ,1,>200k and <300k
4cMXHDJ-Fx5O7wIdFIyPbg,2,>200k and <300k
Iukj-7ptj3xEoN4JTZJFpg,1,>200k and <300k
p7zGGEvCs4EbmNvD-SoYbg,1,>200k and <300k
GBd5BQR886nsu3B_NYaZDQ,2,>200k and <300k
Uab4SR2izgOUUHPaP2fshQ,Not Available,>200k and <300k
nMAQkdF1RuB6m7mazVEXaw,2,>200k and <300k
rkbjZ1H5nun_j4u4cX_Y7w,1,>200k and <300k
0zOCPkoBsbl30UatRMMCBA,1,>200k and <300k
fhyhuX44uIdUd3CFFnQzLw,1,>200k and <300k
I6B4J-ifLUA6dFnrM8U06w,1,>200k and <300k
NrnKYJlX-cHze7agJCfB8A,1,>200k and <300k
FwMotFNoLxTh1JYVCGcOAg,4,>200k and <300k
2YvSVGNjlCbTQ3votXveqQ,2,>200k and <300k
gl151ZpwS6q1jpaEdZnVTg,1,>200k and <300k
AVF5ilmoYA2MmmFeT9ENoA,1,>200k and <300k
s9-GBKKQNSee3PSczzcrpQ,1,>200k and <300k
1LrvV7CgB_Ajk5XJd3FxFg,1,>200k and <300k
tCke2bREM2TrH4VbHeKNkg,Not Available,>200k and <300k
1Du4gHU2meqi1bzY7ynHwg,1,>200k and <300k
uHIM6wAIa-eDyM-4nR_5hg,1,>200k and <300k
H5JOOGiZoHBC34j3SHUB7g,Not Available,>200k and <300k
DvReXuDFlCMKEmEMW6o6vg,1,>200k and <300k
0m8m46fGMb3mXEFEbVdw4g,2,>200k and <300k
m8NfajOPmG7G0O9aaMdQQA,1,>200k and <300k
hi7bZAsXXh0DQ5PfpL74aw,1,>200k and <300k
xYmZ_rmnmUwmRsraeCQ79g,1,>200k and <300k
27o-SXqHhCfx8TCcjvNxCg,1,>200k and <300k
pY0fReGZZIFW3IOZBou5hA,1,>200k and <300k
ShVg1IENZ23Pi2KGQoQb0w,2,>200k and <300k
FmXuWTET9qHEUAKDdxZAGg,2,>200k and <300k
Ab_eNGXr2PhZSt5thxjJ6Q,2,>200k and <300k
TDEsA7oniZaEoW41Xco9JA,2,>200k and <300k
E0r7VyxHFzb11hoXoOeo4g,2,>200k and <300k
f1lawgSeraAKfhn5izl7Tg,2,>200k and <300k
3gzIsBdH8DwyK8PJnTMk7A,1,>200k and <300k
mZUMppOHrTOFyNvUZkVZiw,2,>200k and <300k
plG9_1G9xnuT9ofGf4cxbg,3,>200k and <300k
CfDLttkRWbToGWgS7D8Xfg,1,>200k and <300k
yE-L6UojGwslXb_IWuqL2g,2,>200k and <300k
11UaB4wmf2EMvYZJ1HFfgg,1,>200k and <300k
uF4FbrUkE8uPeMvnEmQ9eg,2,>200k and <300k
ltSqsFY7W-qLx2ZhPnqpdA,Not Available,>200k and <300k
dRbdp_ttCG7qwNxqlU7Geg,1,>200k and <300k
5SGM1Omu_gvro5HPIKGyWA,1,>200k and <300k
BYfsnP_0kw5yTcbwNULWvg,2,>200k and <300k
e6C0v64iJXzldd6XbnIavg,Not Available,>200k and <300k
YcOb3q7YF2APbzNBcdbA_g,2,>200k and <300k
4OigEJandqZec1Lwf3l57g,2,>200k and <300k
tuxocX6IoPfqadRGnUibMA,1,>200k and <300k
dwjh0ncOHgs2PyJjvqE06g,1,>200k and <300k
EZE83wD3-bfCKvvbY020Rw,2,>200k and <300k
SFuyHHY7KcCsFWfCVRs-5A,2,>200k and <300k
mj7qo68fWvuky1V3AIAE9A,2,>200k and <300k
KcyCnVDCZ-Ip6xGiwR7_kQ,2,>200k and <300k
Xg5sO_pcg_soBO0CuqOpkQ,2,>200k and <300k
XC7Vfcz3lBBV4KvjBOnJWQ,1,>200k and <300k
i0ORWaLD_0wIsjFkPK_rWQ,Not Available,>200k and <300k
aGcKLpn9stLkvOdWL4zgpw,1,>200k and <300k
pZM6e_KcUEQoZCi1666tPA,1,>200k and <300k
owr-9mo1LluvAVA6nC6fRg,Not Available,>200k and <300k
-7CIbb8NKuveTuYItSkHnQ,2,>200k and <300k
p6LtixN6iXQC4YhYBOf0xQ,2,>200k and <300k
Zj8JMLuB14GzyKxGcCzjtw,2,>200k and <300k
l99JoOyGKuZlMHsfirEMQw,1,>200k and <300k
8e33YrK9dtnncnWnGAFgVQ,1,>200k and <300k
oYFhuyNXgkUoT6ZIKWPfzg,3,>200k and <300k
P25qhxrGnD7Frg7dQpudSQ,Not Available,>200k and <300k
jET28XofyJgq8E2bGaN_CQ,Not Available,>200k and <300k
KUh4_gXJp55Wy0h8nL81cQ,3,>200k and <300k
ZaFVnTz_VbjfpBWD8Qe4JA,1,>200k and <300k
hvKuaBn7ChT6D87CMJECOA,2,>200k and <300k
pXXrBOdooMzg12bW57xWDw,1,>200k and <300k
R0ynhvBnafMUTtAJzxSx6A,2,>200k and <300k
3ME_CSB1bo4F0QMhQRUeOA,2,>200k and <300k
OEMvpqA788FR7oce2hKeOg,2,>200k and <300k
E7dgpWjMYI2n538spAyy9A,2,>200k and <300k
Hm3shG_eeOwHMuiKrdhB1g,2,>200k and <300k
-cgEkKU1m2m5wNRSavg_MQ,1,>200k and <300k
8WDs-WR_4NrrEgGs31tYBw,Not Available,>200k and <300k
z3G9-lWuCiL6fIqCdFl8iQ,1,>200k and <300k
FHe4POexRkQl4mWea2pLEg,2,>200k and <300k
cHeaSQtqF9bdFheIwpl7eg,1,>200k and <300k
Y75RF215XfFTnyc10DvuIQ,Not Available,>200k and <300k
9uLNMmGJaq1rHd60Cm5hXw,Not Available,>200k and <300k
jA72tDchbBaqu3fqqEznug,2,>200k and <300k
J-vdWe5PX6TKkRAtra_L6w,Not Available,>200k and <300k
zGJHpkVJcpsdRF5h2NyMPw,2,>200k and <300k
fk0o5sJ77vVK_t3ql7NFdA,1,>200k and <300k
_J5QMStk_LzBzAYN99TDZg,2,>200k and <300k
f7mGllMu3zbq38tKUqptbw,1,>200k and <300k
c0kwPdhK9FXoQyrYUy-67w,1,>200k and <300k
TpbqW-IRJ0YJSMwNXFWWuw,2,>200k and <300k
3fr1Z9_UxYuNAYxGE9tCaw,1,>200k and <300k
a4sZ_0rCdiNKJGjyOxX3sw,2,>200k and <300k
emXceCzkY312fjH0mzpaBg,1,>200k and <300k
qgLX7kJRrCbTnH-CBH5PFw,2,>200k and <300k
GJFaXefaNNJF33T8R3BG5w,2,>200k and <300k
JPtCtrlfGNrHlFB37dM8_w,1,>200k and <300k
cwdFunZxIk99jnBT7oPr0Q,2,>200k and <300k
L8jgXK8UJ9dYfHh0-QG6Og,1,>200k and <300k
I6YytwyTwuPHUuE5j4vJJA,1,>200k and <300k
WrJ8uUMRFklkrhqDG7TCgg,Not Available,>200k and <300k
dUU2PKPJXtsjDvUL93mJGg,1,>200k and <300k
NINaxqXOS-VMhElN-caqZw,2,>200k and <300k
9UDxqPBBie7KvaFfte53_Q,1,>200k and <300k
Vg0tYVCwN472E-LuA4a08g,Not Available,>200k and <300k
0iJVfT8Jddbs2MjtK6cfNw,2,>200k and <300k
y7a7xl4KRBAXCaqxAHJkGQ,2,>200k and <300k
vUzvU8mzzz38IbDOXQ4jXg,2,>200k and <300k
PLDuYXkvxFz7PvNagkZTkw,1,>200k and <300k
ezx6ocze-HPjSPwqzInARQ,1,>200k and <300k
IM5E16MtZui6MTZW9B8GyQ,1,>200k and <300k
dhbXf1S60-dGFAdzW0LkWQ,1,>200k and <300k
q2kWCawQGEu22AieIYtYUg,2,>200k and <300k
MnEUBu8ewh3bnm-VXTOlDQ,2,>200k and <300k
WnTXfeCNo3ZU2NV8KfCSXA,1,>200k and <300k
WKJk0SWKrowWZomQe5JXnA,3,>200k and <300k
7HMNog0DTJKoqN4a7OveRg,3,>200k and <300k
e_fCu8RNC-Ulz3hOowZ1cw,2,>200k and <300k
U1EPWZ1XSAHHBLyK2vnmag,1,>200k and <300k
GpztDEK-fYbtznMm7jgzrw,1,>200k and <300k
hDuYwReBqFoCMVPjLap81A,2,>200k and <300k
MpU25MEiXrZEbdA_eaybNA,2,>200k and <300k
viocVoaDT1k1QfJKFZTWTw,2,>200k and <300k
0FCUMlpAL20-p6U8s7c4rw,2,>200k and <300k
W08i8K6_8c-63v0n4OjcVQ,Not Available,>200k and <300k
KdiDA3mtTZ1G_gu9uoBHBQ,1,>200k and <300k
MVJ8srfEKi0feA1hFwQaGA,2,>200k and <300k
ffJg0-VEVgi8JXkjNuOQgQ,1,>200k and <300k
HevLXJekzsbGeV8uXXhXMA,2,>200k and <300k
m5WddzYXGvsjgvufIv0Eew,1,>200k and <300k
yMsHHTvQbERdjuLuyoOGsA,1,>200k and <300k
s1Cc3uiYePhcn-zfmRPegA,1,>200k and <300k
ywA4YpvNdrT2mHUINvk8wA,2,>200k and <300k
eEyWHHjIWKehKsbPS6vgww,Not Available,>200k and <300k
ot85LVhxzwVA-jcgryIUtA,2,>200k and <300k
EAG49LMlIdjom7jJINRwZA,Not Available,>200k and <300k
FbiExeeQVmpfCNo7YJuM9w,2,>200k and <300k
XuVmlFmz7jdiWZqgch7S4w,1,>200k and <300k
RBMVlndM00k337gKiGUlRw,1,>200k and <300k
b9fmbdHPB5FBZI3R0okSMQ,1,>200k and <300k
hq-LM9NVixkrJDSGY2LDmA,2,>200k and <300k
TtXmEcTu6hg8hxe28Arscg,Not Available,>200k and <300k
F2LgwILhinGjVyQ4gVcXKA,1,>200k and <300k
TEuLRE-IjTJDfTQ27HAFUg,Not Available,>200k and <300k
G2o4EtItT385GmhXjjI7dw,1,>200k and <300k
X8nr9CPGZZ9GdGVspYH58w,1,>200k and <300k
cg8mP2SjR2qoZOanKTnyjw,2,>200k and <300k
lP4YNGIOduiuHNImvipXUw,Not Available,>200k and <300k
5TpZeIWG6F_pO3tT-BD8eg,2,>200k and <300k
5co-B0RqAHFBNOoKOTeHyQ,1,>200k and <300k
1F1bm0XJlNk-bQfzvuImIg,1,>200k and <300k
Bn9cyBkgk3M_IPqaIgmDOQ,1,>200k and <300k
Z4kWakkf0rz5j2xOu1OZiA,2,>200k and <300k
sbyw49QYg1__tTlGf7mQww,1,>200k and <300k
mJdEqNXlLZo8k39RbG339g,3,>200k and <300k
7dF1oQPmO8sVwevsifj2Wg,2,>200k and <300k
txYzBvaMdxK9cGIOdPIjag,2,>200k and <300k
QwstYUVTBC6nzDkiR2ZDgQ,1,>200k and <300k
SM9aLd9Y9jACuEJTtJm4ZQ,2,>200k and <300k
32eGFABqGwnDxO9GqBi6tA,1,>200k and <300k
PTGn0NTV-GKtwSV80xortA,1,>200k and <300k
NNXKnx2Yow1gcsT1kSSadg,Not Available,>200k and <300k
GTLomNo0xgB_4AIDQ6xItA,2,>200k and <300k
NE7h2eCXPy36xpSTUUQkHg,3,>200k and <300k
aMNR65_NxAM4rw6UDjVK-A,2,>200k and <300k
UFZ1wOYmSvsaNneW7O_W4Q,1,>200k and <300k
RQxwD4AoI_Vq4kmlHFGmag,1,>200k and <300k
dtf-5DNk8HQPQ62Uwkts3Q,2,>200k and <300k
R2yVoQs0rx816x5dpgMiNw,1,>200k and <300k
nDKQDK3oR2l8xpHUtLBldA,1,>200k and <300k
LcJBgtWb220DQuJIisA2yw,2,>200k and <300k
nb2NeOHk_PNPvlbvHqRr2A,Not Available,>200k and <300k
SBiO0U9v03cLM1zkZl-4GQ,1,>200k and <300k
_05tksfRR8SrKv0-2as75A,1,>200k and <300k
cBwfgbKYL7ybrDnxtYJTaw,1,>200k and <300k
qvYyvkGFhi6V1QSUi4AoMg,Not Available,>200k and <300k
liEVY0cBAzGqjsh4tQPdjw,2,>200k and <300k
axG5hAkKBuSGl_0xIvcjMw,2,>200k and <300k
Tcr-_dSaVjXYAnvg27TjkQ,1,>200k and <300k
OiZaSl3GFNXIkVPaPUX69w,1,>200k and <300k
zHUaWC9THwl8d7KAXjc9Gg,2,>200k and <300k
vmPXpU4n4WfKtsAktpDe6Q,Not Available,>200k and <300k
lpaRYKxKClj2EOgyVS6sSg,1,>200k and <300k
-chWnYtXssRHo7Pces7mlg,1,>200k and <300k
CKAcpq1WWXCWl0jFtO44bQ,1,>200k and <300k
jMD7_JFV36VC_Q4DGmphig,1,>200k and <300k
Uh44YCsNtDyMbfIgXecjBQ,2,>200k and <300k
ioQTwboY0POoIo_QNhrVKA,2,>200k and <300k
G-lW-GomJM-Rt8NXSvIrNw,1,>200k and <300k
ahW1DustAHBoCnwXMY7bpQ,2,>200k and <300k
vbnQH3NgYHU6S3uFd5URrA,1,>200k and <300k
qzj8DkdyK_qwBvK0ATaB1A,3,>200k and <300k
qNFgbgf3MVMJRhnrpFE1lw,1,>200k and <300k
Nmh8oC1xxJMcvg1Cd6IT5Q,Not Available,>200k and <300k
AXV7XP9vi9DxGUaEVXzv2Q,1,>200k and <300k
5Qngk2Pji3lVKz9AD7-2yw,1,>200k and <300k
yuKIJUTC65qtvyWrRUn6yA,3,>200k and <300k
DsgyeDMJc1bIb8dP76znZg,2,>200k and <300k
dYvvANvwtyc58R-cRGMcsA,2,>200k and <300k
mfcJf9_ZCVQc5eZkb9cF5g,1,>200k and <300k
FWCT1XULxBsOs4pRebjy3g,1,>200k and <300k
NejEufOD6TdBGD-o_kts5Q,1,>200k and <300k
Lghdwc-SD64mTz5o4YrJ_Q,2,>200k and <300k
jdnOHsNjW6kj7K0SW7Fdog,Not Available,>200k and <300k
tJHn3Jwr8GJrMJbU16UBpg,1,>200k and <300k
QoRB43TDI4KzT4VSALayew,1,>200k and <300k
xClAJb4213X-YhdAWvh6pw,2,>200k and <300k
9jRze6pPsPBolKOKrMSODw,1,>200k and <300k
aHe-5wOQRqcEakTWVBOotg,2,>200k and <300k
9iF746g6QPsEQUyuiAcEcQ,1,>200k and <300k
d5cYsos9cxU6v4iK9i-qWQ,1,>200k and <300k
AF6qJRtx7KGRMH_6jGVS2Q,2,>200k and <300k
DZoeZ2lZ4r3X3rSnMYpnjQ,2,>200k and <300k
zIlog_Dn9Vc0UD0BwnqYTw,2,>200k and <300k
lHXUTX-ThU28Di2YpYcBbA,2,>200k and <300k
_CdFzm-PpdSkKe_WlHSeSA,1,>200k and <300k
U1EZ8pq1CwgiyXcUH1JX8w,2,>200k and <300k
9gPzhEd--Ot9EtUSs7YeJg,1,>200k and <300k
Wc5krm-pZqd63yn7wQrAtQ,2,>200k and <300k
LMmugejEot3KIKUbXTMtlA,2,>200k and <300k
IdbyL-Pr7yu2uiNqW4BjiQ,2,>200k and <300k
EYpWrgFG7zMy_2ik6qZZKQ,2,>200k and <300k
SoUroppCOiDky1CzH3qU5A,1,>200k and <300k
h4PD2YVWYf-HYDIP68YyLQ,1,>200k and <300k
2PCuV4JHH1IRMiqHZQO8Ag,2,>200k and <300k
QHLsj37I3g3o-ZC4UwqFGw,1,>200k and <300k
rxOZpEJS2dbvkJbV65fz7Q,2,>200k and <300k
B0J_KnfFzoTb2uudlD2ilg,Not Available,>200k and <300k
2HFV-Q5A-DG6ERlIIJtOFQ,Not Available,>200k and <300k
nZUFVUaat9GiJuhgSoLGfA,2,>200k and <300k
buF9druCkbuXLX526sGELQ,3,>200k and <300k
HMKhAywN9oGwKQzXGe1V8Q,2,>200k and <300k
F5_NonP-uoq4v3qplmjiLA,2,>200k and <300k
_g-wR8XPsjAn06mYvzgF-g,2,>200k and <300k
d-YonxpZHQcjQUYhCKLgcw,Not Available,>200k and <300k
U8DlLeQBc5Cc_FYeKu0-lA,Not Available,>200k and <300k
iPdXDkr0mRYSDzyCZ3yJVA,1,>200k and <300k
eTp2Lv8jIDZ7dsbusag5cw,2,>200k and <300k
xUoUSL8dSyEMSqXBTw1mZw,2,>200k and <300k
i5wzpQtNZtpZk0FO7jegxw,1,>200k and <300k
nH-96kJ7X-C-8BvPeEmxYQ,2,>200k and <300k
aVZyiRO6A1vZDgUZ1zI95w,2,>200k and <300k
9fXrZfbfwT3zMqcbz2pohg,Not Available,>200k and <300k
rFC6p4oql9gzz2fScWKmGA,2,>200k and <300k
Unxd-7q8mmN3Avx2wlOTMw,1,>200k and <300k
MqZ5GfYrhmuFVNcvWKxSbQ,1,>200k and <300k
r1pKSKanWAPikySxPm7I9Q,1,>200k and <300k
34vZaPVPHS8Lpk4uCpF9hQ,2,>200k and <300k
0DFbYphNk9YKoTeoysPLvA,3,>200k and <300k
